"instant_m","pinks","pink_abundance","releases","basin","region","stock","stock_name","origin","year_code","year","stock_lab","npgo","sog_seals","ps_seals","juan_seals","coast_seals","salish_herring","max_temp","precip","sst","sst_arc","salish_seals","releases_x_pinks","releases_x_pink_ab"
3.25450300251135,"0",0,0.312850086548661,"PS","8","DES","Deschutes","W","24",1995,"Deschutes",-1.37,41095.4792,16981.7181,3489.929999,8.91550074537209,11.2949311336387,16.59565217,176.1,0.555652173913044,0.135559121,11.0278833593375,0,0
3.21637894466961,"1",5.9109536257291,0.336370380696158,"PS","8","DES","Deschutes","W","25",1996,"Deschutes",-0.95,41373.41857,18257.49,3041.639999,8.47213724636392,11.3420659670797,14.39565217,241.6,0.125652173913045,0.331541892,11.045678808883,0.336370380696158,1.98826972136383
4.04555439805267,"0",0,0.0833772103031228,"PS","8","DES","Deschutes","W","26",1997,"Deschutes",-1.12,36548.51525,15795.72,3494.520001,8.77309508134169,11.1398162145681,14.63369565,364.6,0.715652173913044,1.241186385,10.9302234458375,0,0
2.64226246056421,"0",0,-0.012079908032561,"PS","8","DES","Deschutes","W","28",1999,"Deschutes",1.78,36560.08502,13691.97,2680.559999,8.53087713730968,11.5174352804481,13.22934783,184.4,0.245652173913044,-0.91383573,10.876774968865,0,0
3.76360300030987,"1",6.7520342280507,-0.611952591089308,"PS","8","DES","Deschutes","W","31",2002,"Deschutes",1.98,42295.46676,14835.94782,2669.164984,8.74644927842205,11.8173392778976,12.57934783,209.2,0.195652173913045,-0.017439412,10.9987706315974,-0.611952591089308,-4.13192484097932
3.61191841297781,"0",0,-0.73465242820728,"PS","8","DES","Deschutes","W","34",2005,"Deschutes",-1.55,40625.06847,14994.0838,2697.615545,8.80780316981503,11.6446201719198,15.56195652,272.2,0.775652173913045,0.753938463,10.9736449435932,0,0
2.25856820757727,"1",6.47902200447699,-1.31207842279116,"PS","8","DES","Deschutes","W","37",2008,"Deschutes",1.02,37552.32189,15031.8524,2704.410569,8.85632500679186,10.7372875828432,13.52608696,163.9,-0.194347826086956,-0.487957437,10.9203217441229,-1.31207842279116,-8.5009849728634
4.00633368489939,"0",0,-1.10249397569536,"PS","8","DES","Deschutes","W","40",2011,"Deschutes",0.69,38604.7931,14951.09971,2689.88219,8.8946985901574,11.5099811346808,12.49347826,354.8,-0.0843478260869563,-0.53660365,10.9374862061346,0,0
3.14888345304817,"1",5.59469328862035,0.760265519819875,"PS","9","DUN","Dungeness","H","3",1974,"Dungeness",-0.47,3865.870917,3212.173517,577.9085488,6.97996217595128,10.9065796393468,14.07173913,243.9,-0.694347826086956,-0.42109394,8.94323879189136,0.760265519819875,4.25345240130572
3.10109278921182,"0",0,0.366186687381564,"PS","9","DUN","Dungeness","H","6",1977,"Dungeness",1.65,5567.262898,4733.879071,851.6816323,7.41657492832608,11.4911807530479,14.90217391,204.7,-0.724347826086955,0.0072301,9.31944798261374,0,0
2.55747734262284,"1",6.33972956105464,-0.0936414669179864,"PS","9","DUN","Dungeness","H","7",1978,"Dungeness",1.02,6226.638486,4732.29,638.0100001,7.55577358077981,11.6804886507886,14.90978261,213.7,-0.324347826086957,-0.164092307,9.35849641864842,-0.0936414669179864,-0.593661575960479
2.46745973618428,"0",0,1.65817178356816,"PS","9","DUN","Dungeness","H","8",1979,"Dungeness",-0.46,6964.109212,5840.982457,1050.862812,7.68496280936442,11.2931263149064,16.13478261,82.5,-0.334347826086956,0.21029023,9.53647034564959,0,0
2.27886856637673,"1",6.02981835277861,2.45728030700276,"PS","9","DUN","Dungeness","H","9",1980,"Dungeness",-1.59,7788.924509,6417.520955,1154.589004,7.82710931454695,11.5894512262006,14.11630435,160.3,-0.454347826086956,-0.256154879,9.63958935261096,2.45728030700276,14.8169538930867
